SKU,Description,CriticalCode,CriticalCodeDescription,CommodityCode,CommodityCodeDescription,InventoryClassCode,InventoryClassCodeDescription,StockDiscount,DNPTimiAgoras,TimiLianikis,PosotitaPoliseon
M815T             ,Spring                     ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,4.98,12.1014,0
M83290            ,Holder                     ,50,Slow-Moving CC 20,115,"Engine, small, Tecumseh",D,7%(Class A+B+C+D=97% of parts),Y,7.32,17.7876,0
M88502            ,Pipe                       ,50,Slow-Moving CC 20,112,"Engine, small, Kawasaki",E,3%(Class A+B+C+D+E=100%ofparts,Y,8.99,21.8457,1
M88771            ,Spring                     ,50,Slow-Moving CC 20,112,"Engine, small, Kawasaki",E,3%(Class A+B+C+D+E=100%ofparts,Y,3.33,8.0919,0
M91405            ,Shield                     ,50,Slow-Moving CC 20,133,Other (TURF),C,20%(Class A+B+C=90% of parts),Y,1.4,3.402,1
MCJ099202000      ,Umbrella                   ,50,Slow-Moving CC 20,PP4,Merchandise,C,20%(Class A+B+C=90% of parts),N,7.9,19.197,0
MCJ099205000      ,Umbrella                   ,50,Slow-Moving CC 20,PP4,Merchandise,C,20%(Class A+B+C=90% of parts),N,6.98,16.9614,2
MCJ099208000      ,_______,50,Slow-Moving CC 20,PP4,Merchandise,C,20%(Class A+B+C=90% of parts),N,13.2,32.076,0
MCJ099527000      ,Bag                        ,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,4.1,9.963,0
MCJHD1110         ,______ __________,50,Slow-Moving CC 20,41I,Seat covers & Floor mats - JDM,C,20%(Class A+B+C=90% of parts),Y,50,121.5,1
MCJHD1962         ,Cushion Cover              ,50,Slow-Moving CC 20,41I,Seat covers & Floor mats - JDM,D,7%(Class A+B+C+D=97% of parts),Y,50,121.5,1
MCN000016625      ,_____,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,1.35,3.2805,0
MCN000016631      ,_____,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,1.35,3.2805,0
MCN000023102      ,_____,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,8.37,20.3391,0
MCN000023114      ,_____,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,8.37,20.3391,0
MCN000023115      ,_____,50,Slow-Moving CC 20,PP4,Merchandise,C,20%(Class A+B+C=90% of parts),N,8.37,20.3391,0
MCN000023117      ,_____,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,8.37,20.3391,0
MCN000023118      ,_____,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,8.37,20.3391,1
MCN000023137      ,_____,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,8.37,20.3391,2
MCN000023153      ,Platte                     ,50,Slow-Moving CC 20,PP4,Merchandise,I,New parts,N,8.37,20.3391,0
MCN000025001      ,_____,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,13,31.59,0
MCN000030305      ,Box                        ,50,Slow-Moving CC 20,PP4,Merchandise,I,New parts,N,5.39,13.0977,1
MCN000030306      ,Box                        ,50,Slow-Moving CC 20,PP4,Merchandise,I,New parts,N,5.39,13.0977,1
MCN000046015      ,Cover                      ,50,Slow-Moving CC 20,PP4,Merchandise,I,New parts,N,4.04,9.8172,0
MCN000046016      ,Cover                      ,50,Slow-Moving CC 20,PP4,Merchandise,I,New parts,N,4.04,9.8172,0
MCN000046017      ,Cover                      ,50,Slow-Moving CC 20,PP4,Merchandise,I,New parts,N,4.04,9.8172,0
MCN000051029      ,Clock                      ,50,Slow-Moving CC 20,PP4,Merchandise,C,20%(Class A+B+C=90% of parts),N,14.4,34.992,3
MCN000051030      ,_____ ______,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,14.4,34.992,1
MCN000051031      ,_____ ______,50,Slow-Moving CC 20,PP4,Merchandise,C,20%(Class A+B+C=90% of parts),N,14.4,34.992,1
MCN000051040      ,_____ ______,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,14.4,34.992,1
MCN000051041      ,Clock                      ,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,14.4,34.992,4
MCN000081182      ,_____,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,1.65,4.0095,0
MCN000081183      ,_____,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,N,1.65,4.0095,0
MCTJHD2906        ,Mat                        ,50,Slow-Moving CC 20,41I,Seat covers & Floor mats - JDM,E,3%(Class A+B+C+D+E=100%ofparts,Y,49.18,119.5074,0
MCTJHD3661        ,Mat                        ,50,Slow-Moving CC 20,41I,Seat covers & Floor mats - JDM,E,3%(Class A+B+C+D+E=100%ofparts,N,35.51,86.2893,1
MCTJHD5072C       ,Mat                        ,50,Slow-Moving CC 20,41I,Seat covers & Floor mats - JDM,D,7%(Class A+B+C+D=97% of parts),N,59.44,144.4392,0
MCTJHD5114C       ,Mat                        ,50,Slow-Moving CC 20,41I,Seat covers & Floor mats - JDM,E,3%(Class A+B+C+D+E=100%ofparts,N,41.2,100.116,0
MCV109520001      ,Container                  ,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,Y,5.88,14.2884,4
MCV109530001      ,________ _____ ________,50,Slow-Moving CC 20,PP4,Merchandise,E,3%(Class A+B+C+D+E=100%ofparts,Y,4.7,11.421,13
MCV122250001      ,______,50,Slow-Moving CC 20,PP4,Merchandise,I,New parts,N,11.74,28.5282,1
MPCD10054         ,Tube Kit                   ,50,Slow-Moving CC 20,   , ,I,New parts,N,50.19,121.9617,0
MPL10506          ,Pipe Kit                   ,50,Slow-Moving CC 20,   , ,I,New parts,N,333.87,811.3041,0
MPR11436          ,Retainer Kit               ,50,Slow-Moving CC 20,   , ,I,New parts,N,25.23,61.3089,0
N110124           ,Clamp                      ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,4.05,9.8415,0
N110137           ,Housing                    ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,35.03,85.1229,0
N110258           ,Hose Fitting               ,50,Slow-Moving CC 20,521,"Fittings, hydraulic",E,3%(Class A+B+C+D+E=100%ofparts,Y,2.37,5.7591,0
N110627           ,Hub                        ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,89.06,216.4158,0
N111307           ,Flange                     ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,111.31,270.4833,0
N114205           ,Housing                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,80.54,195.7122,0
N114609           ,Orifice                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,6.4,15.552,0
N114700           ,Channel                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,10.79,26.2197,0
N114702           ,Angle                      ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,10.22,24.8346,0
N115573           ,Bushing                    ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,6.83,16.5969,0
N115990           ,Spindle                    ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,922.18,2240.8974,0
N116448           ,Spring                     ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,1.47,3.5721,0
N116642           ,Post                       ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,64.95,157.8285,0
N116643           ,Post                       ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,64.95,157.8285,0
N117230           ,Shoe                       ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,13.13,31.9059,0
N117241           ,Swivel                     ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,48.41,117.6363,0
N117380           ,Strap                      ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,7.38,17.9334,0
N117509           ,Hanger                     ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,6.21,15.0903,0
N117554           ,Orifice                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,7.38,17.9334,0
N117835           ,Gauge                      ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,5.67,13.7781,1
N118101           ,Tube                       ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,38.38,93.2634,0
N118216           ,Support                    ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,21.69,52.7067,0
N118217           ,Support                    ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,16.09,39.0987,0
N118287           ,Stud                       ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,8.41,20.4363,0
N118288           ,Bushing                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,4.68,11.3724,2
N118481           ,Tube                       ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,13.06,31.7358,0
N118515           ,Side Wall                  ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,96.94,235.5642,0
N118516           ,FILLER FAN OUTLET,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,9.83,23.8869,0
N118517           ,TIE FAN OUTLET,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,6.96,16.9128,0
N118641           ,Bearing Housing W/O Bearing,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,51.92,126.1656,0
N118645           ,Spring                     ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,1.67,4.0581,0
N118883           ,Arm                        ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,39.56,96.1308,0
N119274           ,Post                       ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,33.07,80.3601,0
N119275           ,Post                       ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,33.07,80.3601,0
N119277           ,Clamp                      ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,4.07,9.8901,0
N119769           ,Rotor                      ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,403,979.29,0
N121863           ,_____,50,Slow-Moving CC 20,   , ,C,20%(Class A+B+C=90% of parts),Y,30.12,73.1916,20
N125808           ,Swivel                     ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,13.09,31.8087,0
N126082           ,_____,50,Slow-Moving CC 20,39C,"Other, cotton stripper",E,3%(Class A+B+C+D+E=100%ofparts,Y,11.28,27.4104,0
N126500           ,Spacer                     ,50,Slow-Moving CC 20,39C,"Other, cotton stripper",E,3%(Class A+B+C+D+E=100%ofparts,Y,20.2,49.086,0
N126644           ,Orifice                    ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,4.12,10.0116,0
N127048           ,Spacer                     ,50,Slow-Moving CC 20,39C,"Other, cotton stripper",E,3%(Class A+B+C+D+E=100%ofparts,Y,13.75,33.4125,0
N128716           ,Spacer                     ,50,Slow-Moving CC 20,39C,"Other, cotton stripper",E,3%(Class A+B+C+D+E=100%ofparts,Y,7.4,17.982,0
N129236           ,Orifice                    ,50,Slow-Moving CC 20,39C,"Other, cotton stripper",E,3%(Class A+B+C+D+E=100%ofparts,Y,6.32,15.3576,0
N129543           ,Strap                      ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,4.39,10.6677,8
N129546           ,Arm                        ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,12.1,29.403,2
N129547           ,Strap                      ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,2.75,6.6825,10
N153093           ,Strainer                   ,50,Slow-Moving CC 20,28E,"Plumbing, sprayer",D,7%(Class A+B+C+D=97% of parts),Y,7.8,18.954,9
N153442           ,Housing                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,123.35,299.7405,0
N153555           ,Cap                        ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,10.37,25.1991,0
N154077           ,Hose Fitting               ,50,Slow-Moving CC 20,521,"Fittings, hydraulic",C,20%(Class A+B+C=90% of parts),Y,1.07,2.6001,6
N154332           ,Hose Fitting               ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,5.35,13.0005,2
N155007           ,Orifice                    ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,6.82,16.5726,0
N155090           ,Isolator                   ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,6.09,14.7987,0
N190169           ,____�__ _______ _____(____),50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,53.32,129.5676,6
N190327           ,Label                      ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,28.24,68.6232,0
N190437           ,Bearing Housing W/O Bearing,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,136.67,332.1081,0
N190599           ,Housing                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,52.95,128.6685,0
N190600           ,____________ ____/______ _.,50,Slow-Moving CC 20,395,"Other, cotton picker",D,7%(Class A+B+C+D=97% of parts),Y,231.29,562.0347,2
N190601           ,____________ ____/___ __.,50,Slow-Moving CC 20,395,"Other, cotton picker",D,7%(Class A+B+C+D=97% of parts),Y,231.29,562.0347,2
N190645           ,Shield                     ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,9.75,23.6925,0
N190728           ,Bar                        ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,30.7,74.601,0
N190913           ,Spacer                     ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,11.03,26.8029,0
N190929           ,Swivel                     ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,17.9,43.497,0
N191181           ,Angle                      ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,4.57,11.1051,0
N191182           ,Bracket                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,21.99,53.4357,0
N191295           ,Frame                      ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,41.91,101.8413,0
N191554           ,Gatherer                   ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,66.18,160.8174,0
N191578           ,Label                      ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,23.38,56.8134,0
N191664           ,Frame                      ,50,Slow-Moving CC 20,395,"Other, cotton picker",E,3%(Class A+B+C+D+E=100%ofparts,Y,31.58,76.7394,0
N191807           ,Plug                       ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,55.46,134.7678,0
N192702           ,Label                      ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,46.03,111.8529,0
N192913           ,SOLINAKI,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,195.12,474.1416,1
N192928           ,Boot                       ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,9.53,23.1579,0
N193048           ,Channel                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,12.08,29.3544,0
N193105           ,Bushing                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,33.98,82.5714,0
N193125           ,Bushing                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,5.44,13.2192,0
N193166           ,Eyelet                     ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,1.38,3.3534,0
N193207           ,Angle                      ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,8.24,20.0232,0
N193324           ,Housing                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,44.28,107.6004,0
N193795           ,_____,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,12.13,29.4759,0
N194061           ,Arm                        ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,17.34,42.1362,0
N194162           ,Tube                       ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,85.62,208.0566,2
N194163           ,Tube                       ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,121.08,294.2244,1
N194648           ,Spacer                     ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,3.5,8.505,5
N195027           ,Adapter Fitting            ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,1.82,4.4226,0
N195041           ,End                        ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,47.17,114.6231,0
N195284           ,Adjuster                   ,50,Slow-Moving CC 20,395,"Other, cotton picker",D,7%(Class A+B+C+D=97% of parts),Y,41.21,100.1403,4
N195331           ,Spacer                     ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,39.8,96.714,0
N195450           ,Tee Fitting                ,50,Slow-Moving CC 20,665,Golf & turf service parts,D,7%(Class A+B+C+D=97% of parts),Y,2.55,6.1965,0
N195749           ,_____,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,233.05,566.3115,0
N195856           ,EYEBOLT-BASKET SPOOL,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,4.63,11.2509,0
N196002           ,Strainer                   ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,11.07,26.9001,0
N196088           ,_______ ____,50,Slow-Moving CC 20,395,"Other, cotton picker",D,7%(Class A+B+C+D=97% of parts),Y,130.68,317.5524,0
N196112           ,Bushing                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,3.1,7.533,0
N196166           ,Angle                      ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,17.2,41.796,0
N196170           ,_______,50,Slow-Moving CC 20,   , ,C,20%(Class A+B+C=90% of parts),Y,154.48,375.3864,3
N196171           ,_______,50,Slow-Moving CC 20,   , ,C,20%(Class A+B+C=90% of parts),Y,154.48,375.3864,1
N196350           ,Snap Ring                  ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,2.89,7.0227,0
N196396           ,Snap Ring                  ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,2.66,6.4638,0
N196676           ,____�__ ____,50,Slow-Moving CC 20,395,"Other, cotton picker",C,20%(Class A+B+C=90% of parts),Y,468.52,1138.5036,1
N196861           ,Cover                      ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,10.19,24.7617,0
N196915           ,Bushing                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,9.55,23.2065,0
N196920           ,Orifice                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,7.11,17.2773,0
N196945           ,Flange                     ,50,Slow-Moving CC 20,   , ,D,7%(Class A+B+C+D=97% of parts),Y,50.01,121.5243,0
N196964           ,Arm                        ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,13.18,32.0274,0
N197041           ,Hub                        ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,117.55,285.6465,0
N197280           ,Support                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,19.88,48.3084,0
N197281           ,Support                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,20.65,50.1795,0
N197320           ,Rail                       ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,57.28,139.1904,0
N197437           ,Bushing                    ,50,Slow-Moving CC 20,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,8.21,19.9503,0
